Mineral_Commodity,Year,Note,Quantity,Data_type,Unit_MEAS,Form,Geographic_Region,Figure_Use,Data Sources,,,,,,,,,,,,,,,,
Palladium,2024,estimated,100,Capacity,metric tons,Palladium metal content,Russia,Figure 13 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Palladium,2024,estimated,75000,Production,kilograms,Palladium metal content,Russia,Figure 12 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Palladium,2024,estimated,5.6,Capacity,metric tons,Palladium metal content,Serbia,Figure 13 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Palladium,2024,estimated,110,Capacity,metric tons,Palladium metal content,South Africa,Figure 13 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Palladium,2024,estimated,72000,Production,kilograms,Palladium metal content,South Africa,Figure 12 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Palladium,2024,estimated,15.5,Capacity,metric tons,Palladium metal content,United States,Figure 13 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Palladium,2024,estimated,8000,Production,kilograms,Palladium metal content,United States,Figure 12 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Palladium,2024,estimated,273.6,Capacity,metric tons,Palladium metal content,World,Figure 12 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Palladium,2024,"rounded, estimated",190000,Production,kilograms,Palladium metal content,World,Figure 12 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Palladium,2024,estimated,13,Capacity,metric tons,Palladium metal content,Zimbabwe,Figure 13 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Palladium,2024,estimated,15000,Production,kilograms,Palladium metal content,Zimbabwe,Figure 12 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Palladium,2025,outlook,274.6,Capacity,metric tons,Palladium metal content,World,Figure 12 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Palladium,2026,outlook,275.1,Capacity,metric tons,Palladium metal content,World,Figure 12 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Palladium,2027,outlook,275.1,Capacity,metric tons,Palladium metal content,World,Figure 12 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Palladium,2028,outlook,275.1,Capacity,metric tons,Palladium metal content,World,Figure 12 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Palladium,2029,outlook,276.1,Capacity,metric tons,Palladium metal content,World,Figure 12 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2018,estimated,120,Production,kilograms,Platinum metal content,Australia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2018,estimated,7600,Production,kilograms,Platinum metal content,Canada,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2018,reported,2500,Production,kilograms,Platinum metal content,China,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2018,reported,270,Production,kilograms,Platinum metal content,Colombia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2018,estimated,4,Production,kilograms,Platinum metal content,Ethiopia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2018,reported,1576,Production,kilograms,Platinum metal content,Finland,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2018,estimated,22000,Production,kilograms,Platinum metal content,Russia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2018,reported,5,Production,kilograms,Platinum metal content,Serbia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2018,reported,137053,Production,kilograms,Platinum metal content,South Africa,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2018,rounded,190000,Production,kilograms,Platinum metal content,Total,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2018,reported,4160,Production,kilograms,Platinum metal content,United States,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2018,reported,14703,Production,kilograms,Platinum metal content,Zimbabwe,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2019,estimated,110,Production,kilograms,Platinum metal content,Australia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2019,estimated,8600,Production,kilograms,Platinum metal content,Canada,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2019,reported,2500,Production,kilograms,Platinum metal content,China,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2019,reported,178,Production,kilograms,Platinum metal content,Colombia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2019,estimated,4,Production,kilograms,Platinum metal content,Ethiopia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2019,reported,953,Production,kilograms,Platinum metal content,Finland,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2019,estimated,24000,Production,kilograms,Platinum metal content,Russia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2019,estimated,10,Production,kilograms,Platinum metal content,Serbia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2019,reported,132989,Production,kilograms,Platinum metal content,South Africa,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2019,rounded,187000,Production,kilograms,Platinum metal content,Total,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2019,reported,4150,Production,kilograms,Platinum metal content,United States,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2019,reported,13857,Production,kilograms,Platinum metal content,Zimbabwe,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2020,estimated,110,Production,kilograms,Platinum metal content,Australia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2020,estimated,4600,Production,kilograms,Platinum metal content,Canada,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2020,revised,2800,Production,kilograms,Platinum metal content,China,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2020,reported,414,Production,kilograms,Platinum metal content,Colombia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2020,estimated,2,Production,kilograms,Platinum metal content,Ethiopia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2020,reported,1277,Production,kilograms,Platinum metal content,Finland,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2020,estimated,23000,Production,kilograms,Platinum metal content,Russia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2020,estimated,20,Production,kilograms,Platinum metal content,Serbia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2020,reported,111993,Production,kilograms,Platinum metal content,South Africa,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2020,rounded,163000,Production,kilograms,Platinum metal content,Total,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2020,reported,4200,Production,kilograms,Platinum metal content,United States,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2020,reported,15005,Production,kilograms,Platinum metal content,Zimbabwe,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2021,estimated,100,Production,kilograms,Platinum metal content,Australia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2021,estimated,5000,Production,kilograms,Platinum metal content,Canada,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2021,revised,4200,Production,kilograms,Platinum metal content,China,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2021,revised,618,Production,kilograms,Platinum metal content,Colombia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2021,estimated,4,Production,kilograms,Platinum metal content,Ethiopia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2021,reported,1447,Production,kilograms,Platinum metal content,Finland,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2021,estimated,21000,Production,kilograms,Platinum metal content,Russia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2021,estimated,20,Production,kilograms,Platinum metal content,Serbia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2021,reported,141625,Production,kilograms,Platinum metal content,South Africa,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2021,revised,193000,Production,kilograms,Platinum metal content,Total,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2021,reported,4020,Production,kilograms,Platinum metal content,United States,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2021,reported,14732,Production,kilograms,Platinum metal content,Zimbabwe,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2022,"revised, estimated",110,Production,kilograms,Platinum metal content,Australia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2022,revised,4469,Production,kilograms,Platinum metal content,Canada,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2022,revised,4100,Production,kilograms,Platinum metal content,China,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2022,revised,501,Production,kilograms,Platinum metal content,Colombia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2022,estimated,30,Production,kilograms,Platinum metal content,Ethiopia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2022,reported,1243,Production,kilograms,Platinum metal content,Finland,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2022,"revised, estimated",21000,Production,kilograms,Platinum metal content,Russia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2022,estimated,15,Production,kilograms,Platinum metal content,Serbia,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2022,reported,124401,Production,kilograms,Platinum metal content,South Africa,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2022,revised,176000,Production,kilograms,Platinum metal content,Total,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2022,reported,3000,Production,kilograms,Platinum metal content,United States,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2022,estimated,240.5,Capacity,metric tons,Platinum metal content,World,Figure 14 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2022,reported,17104,Production,kilograms,Platinum metal content,Zimbabwe,Figure 14 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Platinum,2023,reported,5170,Production,kilograms,Platinum metal content,Canada,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2023,reported,5710,Production,kilograms,Platinum metal content,Rest of the world,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2023,estimated,21000,Production,kilograms,Platinum metal content,Russia,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2023,reported,125000,Production,kilograms,Platinum metal content,South Africa,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2023,reported,3040,Production,kilograms,Platinum metal content,United States,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2023,estimated,240.5,Capacity,metric tons,Platinum metal content,World,Figure 14 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2023,rounded,179000,Production,kilograms,Platinum metal content,World,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2023,reported,19200,Production,kilograms,Platinum metal content,Zimbabwe,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2024,estimated,10.4,Capacity,metric tons,Platinum metal content,Canada,Figure 15 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2024,estimated,5200,Production,kilograms,Platinum metal content,Canada,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2024,estimated,3,Capacity,metric tons,Platinum metal content,China,Figure 15 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2024,estimated,4.1,Capacity,metric tons,Platinum metal content,Rest of the world,Figure 15 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2024,estimated,4600,Production,kilograms,Platinum metal content,Rest of the world,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2024,estimated,28,Capacity,metric tons,Platinum metal content,Russia,Figure 15 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2024,estimated,18000,Production,kilograms,Platinum metal content,Russia,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2024,estimated,170,Capacity,metric tons,Platinum metal content,South Africa,Figure 15 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2024,estimated,120000,Production,kilograms,Platinum metal content,South Africa,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2024,estimated,5,Capacity,metric tons,Platinum metal content,United States,Figure 15 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2024,estimated,2000,Production,kilograms,Platinum metal content,United States,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2024,estimated,240.5,Capacity,metric tons,Platinum metal content,World,Figure 14 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2024,"rounded, estimated",170000,Production,kilograms,Platinum metal content,World,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2024,estimated,20,Capacity,metric tons,Platinum metal content,Zimbabwe,Figure 15 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2024,estimated,19000,Production,kilograms,Platinum metal content,Zimbabwe,Figure 14 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Platinum,2025,outlook,240.5,Capacity,metric tons,Platinum metal content,World,Figure 14 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2026,outlook,240.5,Capacity,metric tons,Platinum metal content,World,Figure 14 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2027,outlook,241.5,Capacity,metric tons,Platinum metal content,World,Figure 14 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2028,outlook,241.5,Capacity,metric tons,Platinum metal content,World,Figure 14 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Platinum,2029,outlook,241.5,Capacity,metric tons,Platinum metal content,World,Figure 14 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
